Minutenmittelwerte Messe M1 WRE1
Datum Uhrzeit;DC-Leistung;Wirkleistung;Scheinleistung;Blindleistung;Maximale Kühlkörpertemperatur;Maximale Drosselablufttemperatur;Tagesenergie;Monatsenergie;Jahresenergie;Gesamtenergie;Einstrahlung global;Einstrahlung M1;Einstrahlung M2;Einstrahlung M3;Temperatur global;Temperatur M1;Temperatur M2;Temperatur M3;Temperatur M4;Temperatur M5;Temperatur M6;Temperatur Umgebung;WR1 R-Iso;WR1 R-Iso Nacht;WR1 R-Iso Nacht DC1;WR1 R-Iso Nacht DC2;WR1 R-Iso Nacht DC3;WR1 R-Iso Nacht DC4;WR1 DC-Strom;WR1 DC-Strom String1;WR1  DC-Strom String2;WR1 DC-Strom String3;WR1 DC-Strom String4;WR1 DC-Strom in % String1;WR1 DC-Strom in % String2;WR1 DC-Strom in % String3;WR1 DC-Strom in % String4;WR1 DC-Spannung;WR1 DC-Spannung Feld;WR1 DC-Leistung;WR1 DC-Leistung String1;WR1  DC-Leistung String2;WR1 DC-Leistung String3;WR1 DC-Leistung String4;WR1 AC-Strom L1;WR1 AC-Strom L2;WR1 AC-Strom L3;WR1 AC-Spannung L1;WR1 AC-Spannung L2;WR1 AC-Spannung L3;WR1 AC-Wirkleistung;WR1 AC-Scheinleistung;WR1 AC-Blindleistung;WR1 Frequenz;WR1 Kühlkörpertemperatur;WR1 Drosselablufttemperatur;WR1 Tagesenergie;WR1 Monatsenergie;WR1 Jahresenergie;WR1 Gesamtenergie;WR1 Wirkungsgrad in % String1;WR1 Wirkungsgrad in % String2;WR1 Wirkungsgrad in % String3;WR1 Wirkungsgrad in % String4;WR2 R-Iso;WR2 R-Iso Nacht;WR2 R-Iso Nacht DC1;WR2 R-Iso Nacht DC2;WR2 R-Iso Nacht DC3;WR2 R-Iso Nacht DC4;WR2 DC-Strom;WR2 DC-Strom String1;WR2  DC-Strom String2;WR2 DC-Strom String3;WR2 DC-Strom String4;WR2 DC-Strom in % String1;WR2 DC-Strom in % String2;WR2 DC-Strom in % String3;WR2 DC-Strom in % String4;WR2 DC-Spannung;WR2 DC-Spannung Feld;WR2 DC-Leistung;WR2 DC-Leistung String1;WR2  DC-Leistung String2;WR2 DC-Leistung String3;WR2 DC-Leistung String4;WR2 AC-Strom L1;WR2 AC-Strom L2;WR2 AC-Strom L3;WR2 AC-Spannung L1;WR2 AC-Spannung L2;WR2 AC-Spannung L3;WR2 AC-Wirkleistung;WR2 AC-Scheinleistung;WR2 AC-Blindleistung;WR2 Frequenz;WR2 Kühlkörpertemperatur;WR2 Drosselablufttemperatur;WR2 Tagesenergie;WR2 Monatsenergie;WR2 Jahresenergie;WR2 Gesamtenergie;WR2 Wirkungsgrad in % String1;WR2 Wirkungsgrad in % String2;WR2 Wirkungsgrad in % String3;WR2 Wirkungsgrad in % String4;WR3 R-Iso;WR3 R-Iso Nacht;WR3 R-Iso Nacht DC1;WR3 R-Iso Nacht DC2;WR3 R-Iso Nacht DC3;WR3 R-Iso Nacht DC4;WR3 DC-Strom;WR3 DC-Strom String1;WR3  DC-Strom String2;WR3 DC-Strom String3;WR3 DC-Strom String4;WR3 DC-Strom in % String1;WR3 DC-Strom in % String2;WR3 DC-Strom in % String3;WR3 DC-Strom in % String4;WR3 DC-Spannung;WR3 DC-Spannung Feld;WR3 DC-Leistung;WR3 DC-Leistung String1;WR3  DC-Leistung String2;WR3 DC-Leistung String3;WR3 DC-Leistung String4;WR3 AC-Strom L1;WR3 AC-Strom L2;WR3 AC-Strom L3;WR3 AC-Spannung L1;WR3 AC-Spannung L2;WR3 AC-Spannung L3;WR3 AC-Wirkleistung;WR3 AC-Scheinleistung;WR3 AC-Blindleistung;WR3 Frequenz;WR3 Kühlkörpertemperatur;WR3 Drosselablufttemperatur;WR3 Tagesenergie;WR3 Monatsenergie;WR3 Jahresenergie;WR3 Gesamtenergie;WR3 Wirkungsgrad in % String1;WR3 Wirkungsgrad in % String2;WR3 Wirkungsgrad in % String3;WR3 Wirkungsgrad in % String4
15.08.2014 06:21:00;0,00;0,00;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;2,91;5,12;5,03;5,07;44,40;9,70;9,40;10,20;10,70;10,53;10,74;11,40;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;407,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;1,30;0,00;2,36;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;407,40;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;1,05;3,66;0,99;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;407,40;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;217,00;217,00;0,00;0,00;0,00;49,98;27,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;4,20;2,14
15.08.2014 06:22:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;3,63;5,67;5,67;5,70;44,40;9,70;9,40;10,20;10,70;10,50;10,70;11,40;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;412,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;1,09;0,00;2,01;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;412,84;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,88;3,12;0,85;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;412,84;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;217,00;217,00;0,00;0,00;0,00;49,98;27,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;3,62;1,82
15.08.2014 06:23:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;4,40;6,55;6,51;6,57;44,40;9,70;9,40;10,20;10,69;10,50;10,70;11,40;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;418,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,95;0,00;1,75;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;418,52;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;219,00;0,00;0,00;0,00;49,98;27,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,76;2,72;0,72;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;418,52;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;217,00;217,00;0,00;0,00;0,00;49,98;27,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;3,15;1,58
15.08.2014 06:24:00;0,00;0,00;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;5,45;7,57;7,58;7,56;44,40;9,62;9,26;10,20;10,54;10,50;10,53;11,28;5000,00;0,00;0,00;0,00;0,00;0,00;0,07;0,12;0,10;0,00;0,30;0,06;0,00;0,00;0,10;0,00;379,73;0,00;0,03;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,68;0,84;0,00;1,55;5000,00;0,00;0,00;0,00;0,00;0,00;0,07;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;5,42;379,73;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,97;0,00;0,00;0,00;49,98;26,98;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,68;2,42;0,65;5000,00;0,00;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;8,97;379,73;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,93;217,00;0,00;0,00;0,00;49,98;26,93;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;2,80;1,40
15.08.2014 06:25:00;0,08;0,00;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;6,43;8,66;8,54;8,59;44,40;9,50;9,10;10,07;10,50;10,26;10,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,15;0,15;0,30;0,00;0,30;0,08;0,11;0,00;0,10;281,53;390,89;0,05;0,04;0,09;0,00;0,10;0,00;0,00;9,90;214,00;216,52;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;1,17;2,52;0,00;2,04;5000,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;286,73;390,89;0,03;0,00;0,00;0,17;0,00;0,00;0,00;4,40;216,00;218,00;218,15;0,00;0,00;0,00;49,98;26,32;21,00;0,90;18917,00;290264,00;2840456,00;0,00;1,12;3,93;1,06;5000,00;0,00;0,00;0,00;0,00;0,00;0,08;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;277,57;390,89;0,03;0,00;0,00;0,20;0,10;0,00;0,00;0,00;216,00;216,05;217,00;0,00;0,00;0,00;49,98;26,05;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;4,50;2,28
15.08.2014 06:26:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;7,76;9,65;9,67;9,79;44,40;9,50;9,10;10,00;10,50;10,20;10,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;433,67;0,00;0,00;0,00;0,00;0,03;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,65;0,00;1,44;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;433,67;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,72;2,57;0,68;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;433,67;0,00;0,00;0,00;0,11;0,04;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;2,93;1,48
15.08.2014 06:27:00;0,00;0,00;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;9,11;10,78;10,78;10,72;44,40;9,50;9,10;10,00;10,50;10,20;10,50;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;437,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,52;0,00;1,15;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;437,34;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,53;1,91;0,50;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;437,34;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;2,19;1,11
15.08.2014 06:28:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;10,47;11,78;11,69;11,83;44,40;9,50;9,10;10,00;10,50;10,20;10,51;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;440,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,44;0,00;0,99;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;440,51;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,43;1,60;0,42;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;440,51;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,82;0,93
15.08.2014 06:29:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;11,71;12,62;12,74;12,71;44,40;9,50;9,10;10,00;10,50;10,20;10,69;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;443,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,39;0,00;0,88;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;443,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,39;1,40;0,35;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;443,10;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,60;0,81
15.08.2014 06:30:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;13,08;13,65;13,62;13,71;44,40;9,50;9,10;10,00;10,64;10,20;10,69;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;445,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,34;0,00;0,80;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;445,70;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,33;1,27;0,32;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;445,70;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,46;0,74
15.08.2014 06:31:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;14,64;14,75;14,75;14,87;44,40;9,50;9,10;10,00;10,70;10,20;10,61;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;448,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,33;0,00;0,74;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;448,36;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,31;1,16;0,31;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;448,36;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,33;0,66
15.08.2014 06:32:00;0,00;0,00;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;16,48;15,94;16,08;16,13;44,40;9,50;9,18;10,00;10,70;10,20;10,70;11,02;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;451,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,31;0,00;0,68;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;451,12;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,29;1,08;0,27;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;451,12;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,22;0,62
15.08.2014 06:33:00;0,00;0,00;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;18,46;17,37;17,40;17,48;44,40;9,50;9,40;10,00;10,77;10,21;10,70;11,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;453,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,28;0,00;0,62;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;453,73;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,24;0,98;0,23;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;453,73;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,11;0,55
15.08.2014 06:34:00;0,00;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;20,36;18,61;18,68;18,81;44,40;9,50;9,40;10,00;10,90;10,50;10,90;11,10;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,30;0,00;0,00;0,00;0,10;0,00;455,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,98;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,24;0,00;0,56;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;0,00;455,99;0,00;0,00;0,00;0,10;0,00;0,00;0,00;4,40;216,00;218,00;218,00;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,21;0,90;0,21;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;0,00;455,99;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;216,00;216,00;217,00;0,00;0,00;0,00;49,98;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,03;0,52
15.08.2014 06:35:00;0,10;0,01;0,00;0,00;0,00;24,00;2,40;51822,00;772399,00;7943076,00;22,28;19,83;19,89;20,15;44,40;9,50;9,40;10,07;10,90;10,50;10,90;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;0,25;0,00;0,11;0,79;0,36;0,00;0,01;0,45;0,13;155,58;457,90;0,04;0,00;0,00;0,28;0,07;0,00;0,00;9,90;214,00;217,00;217,00;0,01;0,00;0,00;49,99;26,00;24,00;0,60;16061,00;242159,00;2550337,00;0,00;0,36;2,33;0,89;5000,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,10;0,60;0,10;0,00;0,00;0,30;0,00;169,42;457,90;0,04;0,00;0,00;0,14;0,00;0,00;0,00;4,40;216,00;218,00;218,17;0,00;0,00;0,00;49,99;26,00;21,00;0,90;18917,00;290264,00;2840456,00;0,00;0,33;1,28;0,33;5000,00;0,00;0,00;0,00;0,00;0,00;0,19;0,00;0,00;0,60;0,30;0,00;0,00;0,30;0,10;172,70;457,90;0,04;0,00;0,00;0,14;0,05;0,00;0,00;0,00;216,00;216,35;217,00;0,00;0,00;0,00;49,99;26,00;24,00;0,70;16844,00;239976,00;2552283,00;0,00;0,00;1,46;0,74
15.08.2014 06:36:00;3,28;2,15;15,85;-14,87;16,88;24,03;2,36;51822,00;772399,00;7943076,00;23,97;21,08;21,19;21,44;44,40;9,50;9,40;10,14;10,90;10,50;10,90;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;7,01;0,41;0,67;0,55;0,89;0,21;0,31;0,30;0,40;451,67;448,78;2,78;0,16;0,26;0,21;0,36;16,03;18,84;31,19;214,65;217,22;217,65;2,07;15,85;-14,48;49,99;25,55;24,03;0,60;16061,00;242159,00;2550337,00;1,23;1,96;1,70;2,58;5000,00;0,00;0,00;0,00;0,00;0,00;0,09;0,52;0,68;1,04;0,69;0,27;0,32;0,54;0,32;460,13;448,78;0,04;0,20;0,25;0,37;0,26;0,00;0,00;4,40;216,02;218,28;218,65;0,00;0,00;0,00;49,99;26,00;21,00;0,90;18917,00;290264,00;2840456,00;1,49;1,90;3,13;1,92;5000,00;0,00;0,00;0,00;0,00;0,00;0,08;0,42;0,54;1,19;0,94;0,22;0,26;0,63;0,44;447,12;448,78;0,03;0,16;0,20;0,46;0,36;0,00;0,00;0,00;216,10;216,57;217,15;0,00;0,00;0,00;49,99;26,00;24,00;0,70;16844,00;239976,00;2552283,00;1,19;1,44;3,70;2,71
15.08.2014 06:37:00;17,90;15,06;26,48;-21,92;23,62;24,00;2,49;51822,00;772399,00;7943076,00;25,89;22,43;22,61;23,17;44,40;9,52;9,40;10,00;10,90;10,50;10,90;11,15;5000,00;0,00;0,00;0,00;0,00;0,00;49,39;3,16;4,43;3,49;5,01;1,65;2,18;2,03;2,24;366,20;362,63;18,07;1,24;1,74;1,36;1,97;20,86;48,00;45,43;214,07;217,00;218,00;15,04;26,48;-21,92;49,99;24,02;23,65;0,73;16061,00;242159,00;2550337,00;8,83;11,56;9,71;13,04;5000,00;0,00;0,00;0,00;0,00;0,00;0,45;3,79;4,44;4,56;4,44;1,98;2,18;2,39;2,18;373,22;362,63;0,17;1,40;1,64;1,69;1,64;0,00;0,00;4,40;216,00;218,20;218,83;0,00;0,00;0,00;49,98;26,00;21,00;0,90;18917,00;290264,00;2840456,00;9,89;10,86;11,92;10,87;5000,00;0,00;0,00;0,00;0,00;0,00;0,38;3,29;4,01;4,66;4,61;1,72;1,96;2,44;2,26;361,28;362,63;0,14;1,21;1,47;1,73;1,70;0,00;0,00;0,00;216,05;216,80;217,18;0,00;0,00;0,00;49,99;26,00;24,00;0,70;16844,00;239976,00;2552283,00;8,61;9,82;12,16;11,26
15.08.2014 06:38:00;19,57;16,66;28,02;-22,73;23,60;23,08;2,74;51822,00;772399,00;7943076,00;27,98;24,23;24,50;25,10;44,40;9,65;9,40;10,03;11,11;10,50;10,90;11,02;5000,00;0,00;0,00;0,00;0,00;0,00;50,88;3,33;4,61;3,65;5,21;1,74;2,26;2,11;2,34;381,92;378,78;19,43;1,31;1,85;1,45;2,10;23,37;50,19;47,20;214,15;217,00;218,00;16,61;28,02;-22,78;49,99;24,00;23,00;0,99;16061,00;242159,00;2550337,00;8,74;11,30;9,54;12,77;5000,00;0,00;0,00;0,00;0,00;0,00;0,09;3,96;4,63;4,74;4,64;2,08;2,28;2,49;2,28;389,55;378,78;0,04;1,50;1,75;1,80;1,76;0,00;0,00;4,25;216,00;218,23;218,88;0,00;0,00;0,00;49,99;26,00;21,00;0,90;18917,00;290264,00;2840456,00;9,79;10,70;11,70;10,72;5000,00;0,00;0,00;0,00;0,00;0,00;0,32;3,47;4,20;4,85;4,80;1,81;2,07;2,53;2,36;377,38;378,78;0,12;1,30;1,59;1,82;1,81;0,00;0,00;0,00;216,08;216,83;217,27;0,00;0,00;0,00;49,99;26,00;23,08;0,70;16844,00;239976,00;2552283,00;8,57;9,72;11,96;11,09
15.08.2014 06:39:00;21,37;18,25;28,57;-22,04;23,60;23,00;3,02;51822,00;772399,00;7943076,00;29,90;25,85;26,27;27,14;44,40;9,70;9,40;10,07;11,20;10,50;10,90;11,20;5000,00;0,00;0,00;0,00;0,00;0,00;55,82;3,69;4,99;3,96;5,64;1,93;2,45;2,32;2,53;380,87;377,17;21,26;1,47;2,00;1,58;2,26;25,29;52,62;47,13;214,02;217,00;218,00;18,26;28,57;-22,13;49,99;24,00;23,00;1,27;16061,00;242159,00;2550337,00;8,98;11,35;9,63;12,81;5000,00;0,00;0,00;0,00;0,00;0,00;0,51;4,33;5,02;5,12;5,04;2,27;2,46;2,68;2,47;388,15;377,17;0,20;1,63;1,89;1,93;1,90;0,00;0,00;4,40;216,00;218,28;218,75;0,00;0,00;0,00;49,99;26,00;21,00;0,90;18917,00;290264,00;2840456,00;9,90;10,76;11,69;10,79;5000,00;0,00;0,00;0,00;0,00;0,00;0,14;3,86;4,61;5,24;5,21;2,01;2,26;2,75;2,56;376,12;377,17;0,05;1,45;1,74;1,97;1,97;0,00;0,00;0,00;216,02;216,87;217,12;0,00;0,00;0,00;50,00;26,00;23,00;0,70;16844,00;239976,00;2552283,00;8,83;9,88;11,98;11,16
